Job Title,Company,Salary,Experience,Day Posted,Skills List,Location List
Data Analyst,AU Small Finance Bank,5.0,1.0,2022-01,Analytics,Bengaluru
Data Analyst,AU Small Finance Bank,5.0,1.0,2022-01,R Studio,Bengaluru
Data Analyst,AU Small Finance Bank,5.0,1.0,2022-01,Data Extraction,Bengaluru
Data Analyst,AU Small Finance Bank,5.0,1.0,2022-01,Advanced Excel,Bengaluru
Data Analyst,AU Small Finance Bank,5.0,1.0,2022-01,Risk Modeling,Bengaluru
Data Analyst,AU Small Finance Bank,5.0,1.0,2022-01,Python,Bengaluru
Data Analyst,AU Small Finance Bank,5.0,1.0,2022-01,Microsoft Office Suite,Bengaluru
Data Analyst,AU Small Finance Bank,5.0,1.0,2022-01,Rstudio,Bengaluru
Data Analyst,JPMorgan Chase Bank,4.0,2.5,2022-01,Service delivery,Bengaluru
Data Analyst,JPMorgan Chase Bank,4.0,2.5,2022-01,Senior management,Bengaluru
Data Analyst,JPMorgan Chase Bank,4.0,2.5,2022-01,Product servicestatic data,Bengaluru
Data Analyst,JPMorgan Chase Bank,4.0,2.5,2022-01,MISFocus,Bengaluru
Data Analyst,JPMorgan Chase Bank,4.0,2.5,2022-01,Python,Bengaluru
Data Analyst,JPMorgan Chase Bank,4.0,2.5,2022-01,Management,Bengaluru
Data Analyst,Amazon,4.0,3.5,2022-01,Automation,Bengaluru
Data Analyst,Amazon,4.0,3.5,2022-01,Exploratory Data Analysis,Bengaluru
Data Analyst,Amazon,4.0,3.5,2022-01,IT Analyst,Bengaluru
Data Analyst,Amazon,4.0,3.5,2022-01,Analytical,Bengaluru
Data Analyst,Amazon,4.0,3.5,2022-01,Data analytics,Bengaluru
Data Analyst,Amazon,4.0,3.5,2022-01,Python,Bengaluru
Data Analyst,Amazon,4.0,3.5,2022-01,Subject Matter Expert,Bengaluru
Data Analyst,Amazon,4.0,3.5,2022-01,Operations,Bengaluru
Data Analyst,Amazon,4.0,3.5,2022-01,Automation,Bengaluru
Data Analyst,Amazon,4.0,3.5,2022-01,SASBusiness analysis,Bengaluru
Data Analyst,Amazon,4.0,3.5,2022-01,Operations planning,Bengaluru
Data Analyst,Amazon,4.0,3.5,2022-01,Analytical,Bengaluru
Data Analyst,Amazon,4.0,3.5,2022-01,SPSSData mining,Bengaluru
Data Analyst,Amazon,4.0,3.5,2022-01,Data Warehousing,Bengaluru
Data Analyst,Amazon,4.0,3.5,2022-01,Qualitative research,Chennai
Data Analyst,Amazon,4.0,3.5,2022-01,Usage,Chennai
Data Analyst,Amazon,4.0,3.5,2022-01,Web technologies,Chennai
Data Analyst,Amazon,4.0,3.5,2022-01,Standard operating procedures,Chennai
Data Analyst,Amazon,4.0,3.5,2022-01,Quality audit,Chennai
Data Analyst,Amazon,4.0,3.5,2022-01,Python,Chennai
Data Analyst,Amazon,4.0,3.5,2022-01,Auditing,Chennai
Data Analyst,Amazon,4.0,3.5,2022-01,Quantitative analysis,Chennai
Data Analyst,Telus Digital AI,4.0,2.5,2022-01,English,Remote
Data Analyst,Telus Digital AI,4.0,2.5,2022-01,Oriya,Remote
Data Analyst,Telus Digital AI,4.0,2.5,2022-01,Geography,Remote
Data Analyst,Telus Digital AI,4.0,2.5,2022-01,Malayalam,Remote
Data Analyst,Telus Digital AI,4.0,2.5,2022-01,Social Media,Remote
Data Analyst,Telus Digital AI,4.0,2.5,2022-01,Urdu,Remote
Data Analyst,Telus Digital AI,4.0,2.5,2022-01,Marathi,Remote
Data Analyst,Telus Digital AI,4.0,2.5,2022-01,Odia,Remote
Data Analyst,Jobaaj (a Unit Of Nishtya Infotech ),4.5,1.0,2022-01,Data Analysis,Haryana
Data Analyst,Jobaaj (a Unit Of Nishtya Infotech ),4.5,1.0,2022-01,Mar,Haryana
Data Analyst,Jobaaj (a Unit Of Nishtya Infotech ),4.5,1.0,2022-01,Tech,Haryana
Data Analyst,Jobaaj (a Unit Of Nishtya Infotech ),4.5,1.0,2022-01,Google Cloud Platform,Haryana
Data Analyst,Jobaaj (a Unit Of Nishtya Infotech ),4.5,1.0,2022-01,NLP techniquestopic modeling,Haryana
Data Analyst,Jobaaj (a Unit Of Nishtya Infotech ),4.5,1.0,2022-01,Data Analyticsentity recognition,Haryana
Data Analyst,Jobaaj (a Unit Of Nishtya Infotech ),4.5,1.0,2022-01,Entity,Haryana
Data Analyst,Omega Healthcare,2.0,0.5,2022-01,Bioinformatics,Chennai
Data Analyst,Omega Healthcare,2.0,0.5,2022-01,Life Sciences,Chennai
Data Analyst,Omega Healthcare,2.0,0.5,2022-01,Biotechnology,Chennai
Data Analyst,Omega Healthcare,2.0,0.5,2022-01,Pharmacy,Chennai
Data Analyst,Omega Healthcare,2.0,0.5,2022-01,Data Preprocessing,Chennai
Data Analyst,Omega Healthcare,2.0,0.5,2022-01,Exploratory Data Analysis,Chennai
Data Analyst,Omega Healthcare,2.0,0.5,2022-01,Science,Chennai
Data Analyst,Aditya Birla Education Trust,6.0,2.0,2022-01,Data Analysis Tools,Mumbai (All Areas)(Worli)
Data Analyst,Aditya Birla Education Trust,6.0,2.0,2022-01,Data Analysis,Mumbai (All Areas)(Worli)
Data Analyst,Aditya Birla Education Trust,6.0,2.0,2022-01,Programming Languages,Mumbai (All Areas)(Worli)
Data Analyst,Aditya Birla Education Trust,6.0,2.0,2022-01,Data Analytics,Mumbai (All Areas)(Worli)
Data Analyst,Aditya Birla Education Trust,6.0,2.0,2022-01,Programming,Mumbai (All Areas)(Worli)
Data Analyst,Aditya Birla Education Trust,6.0,2.0,2022-01,Data Preprocessing,Mumbai (All Areas)(Worli)
Data Analyst,Aditya Birla Education Trust,6.0,2.0,2022-01,Tools,Mumbai (All Areas)(Worli)
Data Analyst,Aditya Birla Education Trust,6.0,2.0,2022-01,Analysis,Mumbai (All Areas)(Worli)
Data Analyst,Medtoureasy,4.0,1.0,2022-01,project managementdata analysisdata analyticsdata managementpresentation skillspythondata miningpredictive analytics,Noida
Data Analyst,Medtoureasy,4.0,1.0,2022-01,project managementdata analysisdata analyticsdata managementpresentation skillspythondata miningpredictive analytics,Noida
Data Analyst,Intone Networks,4.0,1.5,2022-01,Data modeling,Remote
Data Analyst,Intone Networks,4.0,1.5,2022-01,Python,Remote
Data Analyst,Intone Networks,4.0,1.5,2022-01,SQLHedis,Remote
Data Analyst,Intone Networks,4.0,1.5,2022-01,Exploratory Data Analysis,Remote
Data Analyst,Intone Networks,4.0,1.5,2022-01,Modeling,Remote
Data Analyst,Intone Networks,4.0,1.5,2022-01,Data Preprocessing,Remote
Data Analyst,Klene Paks,4.875,5.5,2022-01,HLOOKUPPivot Table,Bengaluru
Data Analyst,Klene Paks,4.875,5.5,2022-01,VLOOKUPExcel Macros,Bengaluru
Data Analyst,Klene Paks,4.875,5.5,2022-01,Data Research,Bengaluru
Data Analyst,Klene Paks,4.875,5.5,2022-01,Excel Dashboards,Bengaluru
Data Analyst,Klene Paks,4.875,5.5,2022-01,Data Management,Bengaluru
Data Analyst,Klene Paks,4.875,5.5,2022-01,Formulas,Bengaluru
Data Analyst,Klene Paks,4.875,5.5,2022-01,HLOOKUPPivot Table,Bengaluru
Data Analyst,Klene Paks,4.875,5.5,2022-01,VLOOKUPExcel Macros,Bengaluru
Data Analyst,Klene Paks,4.875,5.5,2022-01,Data Research,Bengaluru
Data Analyst,Klene Paks,4.875,5.5,2022-01,Excel Dashboards,Bengaluru
Data Analyst,Klene Paks,4.875,5.5,2022-01,Data Management,Bengaluru
Data Analyst,Klene Paks,4.875,5.5,2022-01,Formulas,Bengaluru
Data Analyst,ANZ,6.0,4.5,2022-01,Administrationdigital analyticsadobe analytics,Bengaluru
Data Analyst,ANZ,6.0,4.5,2022-01,Senior Analyst,Bengaluru
Data Analyst,ANZ,6.0,4.5,2022-01,Analytical,Bengaluru
Data Analyst,ANZ,6.0,4.5,2022-01,Debuggingdata integrity,Bengaluru
Data Analyst,ANZ,6.0,4.5,2022-01,Subject Matter Expert,Bengaluru
Data Analyst,Dk Infoway,4.625,4.5,2022-01,Data Mining,Pune
Data Analyst,Dk Infoway,4.625,4.5,2022-01,Data Mining,Bengaluru
Data Analyst,Dk Infoway,4.625,4.5,2022-01,Data Mining,Delhi
Data Analyst,Dk Infoway,4.625,4.5,2022-01,Business Analysis,Pune
Data Analyst,Dk Infoway,4.625,4.5,2022-01,Business Analysis,Bengaluru
Data Analyst,Dk Infoway,4.625,4.5,2022-01,Business Analysis,Delhi
Data Analyst,Dk Infoway,4.625,4.5,2022-01,Data Science,Pune
Data Analyst,Dk Infoway,4.625,4.5,2022-01,Data Science,Bengaluru
Data Analyst,Dk Infoway,4.625,4.5,2022-01,Data Science,Delhi
Data Analyst,Dk Infoway,4.625,4.5,2022-01,Data Visualization,Pune
Data Analyst,Dk Infoway,4.625,4.5,2022-01,Data Visualization,Bengaluru
Data Analyst,Dk Infoway,4.625,4.5,2022-01,Data Visualization,Delhi
Data Analyst,Dk Infoway,4.625,4.5,2022-01,Data Analytics,Pune
Data Analyst,Dk Infoway,4.625,4.5,2022-01,Data Analytics,Bengaluru
Data Analyst,Dk Infoway,4.625,4.5,2022-01,Data Analytics,Delhi
Data Analyst,Dk Infoway,4.625,4.5,2022-01,Data Transformation,Pune
Data Analyst,Dk Infoway,4.625,4.5,2022-01,Data Transformation,Bengaluru
Data Analyst,Dk Infoway,4.625,4.5,2022-01,Data Transformation,Delhi
Data Analyst,Dk Infoway,4.625,4.5,2022-01,Statistical analysis,Pune
Data Analyst,Dk Infoway,4.625,4.5,2022-01,Statistical analysis,Bengaluru
Data Analyst,Dk Infoway,4.625,4.5,2022-01,Statistical analysis,Delhi
Data Analyst,Dk Infoway,4.625,4.5,2022-01,Data Extraction,Pune
Data Analyst,Dk Infoway,4.625,4.5,2022-01,Data Extraction,Bengaluru
Data Analyst,Dk Infoway,4.625,4.5,2022-01,Data Extraction,Delhi
Data Analyst,Juniper Networks,4.0,3.5,2022-01,Procurement,Bengaluru
Data Analyst,Juniper Networks,4.0,3.5,2022-01,Supply chain,Bengaluru
Data Analyst,Juniper Networks,4.0,3.5,2022-01,Automation,Bengaluru
Data Analyst,Juniper Networks,4.0,3.5,2022-01,Networking,Bengaluru
Data Analyst,Juniper Networks,4.0,3.5,2022-01,Coding,Bengaluru
Data Analyst,Juniper Networks,4.0,3.5,2022-01,Project management,Bengaluru
Data Analyst,Juniper Networks,4.0,3.5,2022-01,Agile,Bengaluru
Data Analyst,Juniper Networks,4.0,3.5,2022-01,Workflow,Bengaluru
Data Analyst,South Star Software,28.0,5.5,2022-01,Data Analysis,Remote
Data Analyst,South Star Software,28.0,5.5,2022-01,Data Analytics,Remote
Data Analyst,South Star Software,28.0,5.5,2022-01,Data Reporting,Remote
Data Analyst,South Star Software,28.0,5.5,2022-01,Reporting,Remote
Data Analyst,South Star Software,28.0,5.5,2022-01,Data Preprocessing,Remote
Data Analyst,South Star Software,28.0,5.5,2022-01,Analysis,Remote
Data Analyst,South Star Software,28.0,5.5,2022-01,Client,Remote
Data Analyst,South Star Software,28.0,5.5,2022-01,Analytics,Remote
Data Analyst,Manasa Mitr Management Consultancy,7.5,8.5,2022-01,Data Analysis,Delhi
Data Analyst,Manasa Mitr Management Consultancy,7.5,8.5,2022-01,Data Science,Delhi
Data Analyst,Manasa Mitr Management Consultancy,7.5,8.5,2022-01,Data Transformation,Delhi
Data Analyst,Manasa Mitr Management Consultancy,7.5,8.5,2022-01,Data Manipulation,Delhi
Data Analyst,Manasa Mitr Management Consultancy,7.5,8.5,2022-01,Data Cleansing,Delhi
Data Analyst,Manasa Mitr Management Consultancy,7.5,8.5,2022-01,Data Extraction,Delhi
Data Analyst,Manasa Mitr Management Consultancy,7.5,8.5,2022-01,Data Mining,Delhi
Data Analyst,Manasa Mitr Management Consultancy,7.5,8.5,2022-01,Data Crunching,Delhi
Data Analyst,Gemini Solutions,6.0,4.0,2022-01,Cloud,Mumbai
Data Analyst,Gemini Solutions,6.0,4.0,2022-01,Cloud,Gurugram
Data Analyst,Gemini Solutions,6.0,4.0,2022-01,Cloud,Bengaluru
Data Analyst,Gemini Solutions,6.0,4.0,2022-01,ETLData Analytics,Mumbai
Data Analyst,Gemini Solutions,6.0,4.0,2022-01,ETLData Analytics,Gurugram
Data Analyst,Gemini Solutions,6.0,4.0,2022-01,ETLData Analytics,Bengaluru
Data Analyst,Gemini Solutions,6.0,4.0,2022-01,SQLAutomation Tools,Mumbai
Data Analyst,Gemini Solutions,6.0,4.0,2022-01,SQLAutomation Tools,Gurugram
Data Analyst,Gemini Solutions,6.0,4.0,2022-01,SQLAutomation Tools,Bengaluru
Data Analyst,Gemini Solutions,6.0,4.0,2022-01,Software Development,Mumbai
Data Analyst,Gemini Solutions,6.0,4.0,2022-01,Software Development,Gurugram
Data Analyst,Gemini Solutions,6.0,4.0,2022-01,Software Development,Bengaluru
Data Analyst,Gemini Solutions,6.0,4.0,2022-01,Networking,Mumbai
Data Analyst,Gemini Solutions,6.0,4.0,2022-01,Networking,Gurugram
Data Analyst,Gemini Solutions,6.0,4.0,2022-01,Networking,Bengaluru
Data Analyst,Gemini Solutions,6.0,4.0,2022-01,Database Management,Mumbai
Data Analyst,Gemini Solutions,6.0,4.0,2022-01,Database Management,Gurugram
Data Analyst,Gemini Solutions,6.0,4.0,2022-01,Database Management,Bengaluru
Data Analyst,Zensar,4.0,1.5,2022-01,data analysispivot tableknowledge managementpivotcrmhlookupmacrosdata validation,Karnataka
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Finance,Kolkata
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Finance,Delhi
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Finance,Mumbai
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Reporting,Kolkata
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Reporting,Delhi
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Reporting,Mumbai
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,MIS Reporting,Kolkata
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,MIS Reporting,Delhi
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,MIS Reporting,Mumbai
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Excel Report Preparation,Kolkata
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Excel Report Preparation,Delhi
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Excel Report Preparation,Mumbai
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Business Analysis,Kolkata
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Business Analysis,Delhi
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Business Analysis,Mumbai
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Pivot Table,Kolkata
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Pivot Table,Delhi
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Pivot Table,Mumbai
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Excel,Kolkata
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Excel,Delhi
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Excel,Mumbai
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Analysis,Kolkata
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Analysis,Delhi
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Analysis,Mumbai
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Finance,Hyderabad
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Finance,Chennai
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Finance,Bengaluru
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Reporting,Hyderabad
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Reporting,Chennai
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Reporting,Bengaluru
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,MIS Reporting,Hyderabad
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,MIS Reporting,Chennai
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,MIS Reporting,Bengaluru
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Excel Report Preparation,Hyderabad
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Excel Report Preparation,Chennai
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Excel Report Preparation,Bengaluru
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Business Analysis,Hyderabad
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Business Analysis,Chennai
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Business Analysis,Bengaluru
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Pivot Table,Hyderabad
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Pivot Table,Chennai
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Pivot Table,Bengaluru
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Excel,Hyderabad
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Excel,Chennai
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Excel,Bengaluru
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Analysis,Hyderabad
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Analysis,Chennai
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Analysis,Bengaluru
Data Analyst,Neoware Technology Solutions,16.0,4.5,2022-01,Data Mining,Chennai
Data Analyst,Neoware Technology Solutions,16.0,4.5,2022-01,Data Mining,Bengaluru
Data Analyst,Neoware Technology Solutions,16.0,4.5,2022-01,Data Analysis,Chennai
Data Analyst,Neoware Technology Solutions,16.0,4.5,2022-01,Data Analysis,Bengaluru
Data Analyst,Neoware Technology Solutions,16.0,4.5,2022-01,Data Visualization,Chennai
Data Analyst,Neoware Technology Solutions,16.0,4.5,2022-01,Data Visualization,Bengaluru
Data Analyst,Neoware Technology Solutions,16.0,4.5,2022-01,Power Bi,Chennai
Data Analyst,Neoware Technology Solutions,16.0,4.5,2022-01,Power Bi,Bengaluru
Data Analyst,Neoware Technology Solutions,16.0,4.5,2022-01,Tableau,Chennai
Data Analyst,Neoware Technology Solutions,16.0,4.5,2022-01,Tableau,Bengaluru
Data Analyst,Neoware Technology Solutions,16.0,4.5,2022-01,SQLRData Manipulation,Chennai
Data Analyst,Neoware Technology Solutions,16.0,4.5,2022-01,SQLRData Manipulation,Bengaluru
Data Analyst,Numerator,4.0,1.5,2022-01,Google Sheets,Remote
Data Analyst,Numerator,4.0,1.5,2022-01,German Language,Remote
Data Analyst,Numerator,4.0,1.5,2022-01,Powerpoint,Remote
Data Analyst,Numerator,4.0,1.5,2022-01,Exploratory Data Analysis,Remote
Data Analyst,Numerator,4.0,1.5,2022-01,German,Remote
Data Analyst,Numerator,4.0,1.5,2022-01,Google Apps Script,Remote
Data Analyst,Numerator,4.0,1.5,2022-01,Sheet,Remote
Data Analyst,Numerator,4.0,1.5,2022-01,Google,Remote
Data Analyst,ExxonMobil,6.0,4.0,2022-01,Data Analytics,Bengaluru
Data Analyst,ExxonMobil,6.0,4.0,2022-01,RPower Bi,Bengaluru
Data Analyst,ExxonMobil,6.0,4.0,2022-01,Data Visualization,Bengaluru
Data Analyst,ExxonMobil,6.0,4.0,2022-01,Data Collection,Bengaluru
Data Analyst,ExxonMobil,6.0,4.0,2022-01,Gps,Bengaluru
Data Analyst,ExxonMobil,6.0,4.0,2022-01,Tableau,Bengaluru
Data Analyst,ExxonMobil,6.0,4.0,2022-01,Logistics,Bengaluru
Data Analyst,Medtoureasy,4.0,3.0,2022-01,project managementdata analysisdata analyticsdata managementpresentation skillspythondata miningpredictive analytics,Noida
Data Analyst,Chevron,4.0,3.5,2022-01,pythonquality controldata manipulationgtstroubleshootingdata analysisdata managementdata interpretation,Bengaluru
Data Analyst,IPG Advertising Business Services LLP,4.0,3.0,2022-01,SQL Queries,Mumbai
Data Analyst,IPG Advertising Business Services LLP,4.0,3.0,2022-01,Pythonrisk managementdata analyticsdata analysisoraclespotfiredata mining,Mumbai
Data Analyst,Accenture,6.0,4.0,2022-01,data managementsqlgcpbigqueryetlpythondata analysisdata analytics,Bengaluru
Data Analyst,Cognizant,28.0,7.0,2022-01,Data modelingbig data analytics,Hyderabad
Data Analyst,Cognizant,28.0,7.0,2022-01,Analytical,Hyderabad
Data Analyst,Cognizant,28.0,7.0,2022-01,Diversity and Inclusion,Hyderabad
Data Analyst,Cognizant,28.0,7.0,2022-01,Data Analystsqoop,Hyderabad
Data Analyst,Cognizant,28.0,7.0,2022-01,US healthcare,Hyderabad
Data Analyst,Cognizant,28.0,7.0,2022-01,Video conference,Hyderabad
Data Analyst,Probo,4.0,3.0,2022-01,quicksightpythonpower bisqlscripting languagesdata analysisdata analyticsbi,Gurugram
Data Analyst,Sadup Soft,16.0,4.5,2022-01,Exploratory Data Analysis,Bengaluru
Data Analyst,Sadup Soft,16.0,4.5,2022-01,Data Validation,Bengaluru
Data Analyst,Sadup Soft,16.0,4.5,2022-01,Data Integrity,Bengaluru
Data Analyst,Sadup Soft,16.0,4.5,2022-01,Big,Bengaluru
Data Analyst,Sadup Soft,16.0,4.5,2022-01,Query,Bengaluru
Data Analyst,Sadup Soft,16.0,4.5,2022-01,Hadoop,Bengaluru
Data Analyst,Sadup Soft,16.0,4.5,2022-01,Python,Bengaluru
Data Analyst,Sadup Soft,16.0,4.5,2022-01,Spark,Bengaluru
Data Analyst,Sadup Soft,16.0,4.5,2022-01,Data Analytics,Bengaluru
Data Analyst,Capgemini,28.0,7.5,2022-01,performance tuningsqlpostgresqltroubleshootingmysqlpythondata analysisdata validation,Hyderabad
Data Analyst,Oakton GTSCI Pvt Ltdd,28.0,5.5,2022-01,data cleansing,Bengaluru
Data Analyst,Oakton GTSCI Pvt Ltdd,28.0,5.5,2022-01,Exploratory Data Analysis,Bengaluru
Data Analyst,Oakton GTSCI Pvt Ltdd,28.0,5.5,2022-01,Analytical,Bengaluru
Data Analyst,Oakton GTSCI Pvt Ltdd,28.0,5.5,2022-01,Artificial Intelligence,Bengaluru
Data Analyst,Oakton GTSCI Pvt Ltdd,28.0,5.5,2022-01,Machine learning,Bengaluru
Data Analyst,Oakton GTSCI Pvt Ltdd,28.0,5.5,2022-01,Healthcare,Bengaluru
Data Analyst,Oakton GTSCI Pvt Ltdd,28.0,5.5,2022-01,Data quality,Bengaluru
Data Analyst,Oakton GTSCI Pvt Ltdd,28.0,5.5,2022-01,Financial services,Bengaluru
Data Analyst,Sutara Learning Foundation,28.0,4.5,2022-01,Data Analysisdata,Bengaluru
Data Analyst,Sutara Learning Foundation,28.0,4.5,2022-01,Data Analytics,Bengaluru
Data Analyst,Sutara Learning Foundation,28.0,4.5,2022-01,Analysis,Bengaluru
Data Analyst,Sutara Learning Foundation,28.0,4.5,2022-01,Analytics,Bengaluru
Data Analyst,Ruby Seven Studios,6.0,4.0,2022-01,Data Analytics,Kochi
Data Analyst,Ruby Seven Studios,6.0,4.0,2022-01,Data Science,Kochi
Data Analyst,Ruby Seven Studios,6.0,4.0,2022-01,Hadoop,Kochi
Data Analyst,Ruby Seven Studios,6.0,4.0,2022-01,Big Databusiness analysis,Kochi
Data Analyst,Ruby Seven Studios,6.0,4.0,2022-01,Tableau,Kochi
Data Analyst,Ruby Seven Studios,6.0,4.0,2022-01,Spark,Kochi
Data Analyst,Ruby Seven Studios,6.0,4.0,2022-01,Python,Kochi
Data Analyst,Oakton GTSCI Pvt Ltdd,6.0,6.0,2022-01,Statistical analysis,Bengaluru
Data Analyst,Oakton GTSCI Pvt Ltdd,6.0,6.0,2022-01,Technology consulting,Bengaluru
Data Analyst,Oakton GTSCI Pvt Ltdd,6.0,6.0,2022-01,Artificial Intelligence,Bengaluru
Data Analyst,Oakton GTSCI Pvt Ltdd,6.0,6.0,2022-01,Machine learning,Bengaluru
Data Analyst,Oakton GTSCI Pvt Ltdd,6.0,6.0,2022-01,Market research,Bengaluru
Data Analyst,Oakton GTSCI Pvt Ltdd,6.0,6.0,2022-01,Data quality,Bengaluru
Data Analyst,Oakton GTSCI Pvt Ltdd,6.0,6.0,2022-01,Predictive modeling,Bengaluru
Data Analyst,Oakton GTSCI Pvt Ltdd,6.0,6.0,2022-01,Python,Bengaluru
Data Analyst,Sadup Soft,28.0,6.5,2022-01,Exploratory Data Analysis,Bengaluru
Data Analyst,Sadup Soft,28.0,6.5,2022-01,Data Integrity,Bengaluru
Data Analyst,Sadup Soft,28.0,6.5,2022-01,Python,Bengaluru
Data Analyst,Sadup Soft,28.0,6.5,2022-01,Data Visualization Tools,Bengaluru
Data Analyst,Sadup Soft,28.0,6.5,2022-01,Tableau,Bengaluru
Data Analyst,Sadup Soft,28.0,6.5,2022-01,Data Analytics,Bengaluru
Data Analyst,Sadup Soft,28.0,6.5,2022-01,Looker,Bengaluru
Data Analyst,Sadup Soft,28.0,6.5,2022-01,Data Preprocessing,Bengaluru
Data Analyst,Capgemini,28.0,6.5,2022-01,pythonversion controlamazon rdsamazon ec2flaskrestcontinuous integrationdynamo db,Pune
Data Analyst,Zensar,4.0,1.5,2022-01,data analysispivot tableknowledge managementpivotcrmhlookupmacrosdata validation,Karnataka
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Finance,Kolkata
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Finance,Delhi
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Finance,Mumbai
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Reporting,Kolkata
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Reporting,Delhi
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Reporting,Mumbai
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,MIS Reporting,Kolkata
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,MIS Reporting,Delhi
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,MIS Reporting,Mumbai
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Excel Report Preparation,Kolkata
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Excel Report Preparation,Delhi
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Excel Report Preparation,Mumbai
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Business Analysis,Kolkata
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Business Analysis,Delhi
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Business Analysis,Mumbai
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Pivot Table,Kolkata
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Pivot Table,Delhi
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Pivot Table,Mumbai
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Excel,Kolkata
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Excel,Delhi
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Excel,Mumbai
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Analysis,Kolkata
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Analysis,Delhi
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Analysis,Mumbai
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Finance,Hyderabad
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Finance,Chennai
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Finance,Bengaluru
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Reporting,Hyderabad
Data Analyst,Milestone Online Technology,2.625,0.5,2022-01,Reporting,Chennai
